MP,EDate,ETime,EPrice,XDate,XTime,XPrice,MAE,MAE_P,MAE_bn,MFE,MFE_P,MFE_Bn,FTE,ETD,MAEFE,MAEFE_p,MAEfe_nB,TradeRange,maxL2H,maxH2L,nBars,TradeN
-1,10/24/2007,08:33,1340.75,10/24/2007,09:43,1347.75,-350.00,0,70,200.00,0,12,-350.00,-550.00,-112.50,0,70,0,0,0,71,1,-25.00,-37.50,-25.00,0.00,-12.50,0.00,-50.00,37.50,75.00,87.50,100.00,162.50,150.00,137.50,150.00,175.00,162.50,125.00,112.50,112.50,150.00,162.50,162.50,87.50,87.50,87.50,100.00,112.50,25.00,-62.50,-112.50,-75.00,-50.00,-25.00,-25.00,-37.50,-112.50,-100.00,-137.50,-200.00,-212.50,-262.50,-225.00,-225.00,-237.50,-212.50,-225.00,-225.00,-162.50,-162.50,-150.00,-125.00,-87.50,-162.50,-125.00,-175.00,-125.00,-125.00,-137.50,-137.50,-100.00,-75.00,-137.50,-87.50,-137.50,-100.00,-175.00,-212.50,-250.00,-312.50,-350.00,
-1,11/01/2007,08:34,1360.25,11/01/2007,08:39,1367.25,-350.00,0,5,62.50,0,1,-350.00,-412.50,-237.50,0,5,0,0,0,6,2,12.50,25.00,-12.50,-125.00,-250.00,-350.00,
-1,11/07/2007,09:37,1329.50,11/07/2007,11:50,1336.50,-350.00,0,105,162.50,0,44,-350.00,-512.50,-175.00,0,105,0,0,0,134,3,0.00,-62.50,-75.00,-37.50,-75.00,0.00,12.50,-12.50,37.50,-12.50,-50.00,12.50,75.00,37.50,12.50,25.00,50.00,87.50,37.50,50.00,50.00,25.00,25.00,-50.00,-125.00,-75.00,-62.50,-62.50,-112.50,-25.00,-25.00,-25.00,62.50,50.00,87.50,50.00,50.00,50.00,12.50,62.50,62.50,62.50,62.50,137.50,87.50,87.50,87.50,87.50,62.50,62.50,25.00,50.00,62.50,87.50,62.50,37.50,75.00,50.00,87.50,62.50,50.00,25.00,-12.50,25.00,25.00,50.00,25.00,50.00,12.50,0.00,12.50,37.50,25.00,-12.50,12.50,25.00,62.50,50.00,37.50,37.50,112.50,75.00,125.00,112.50,75.00,25.00,-37.50,-37.50,-12.50,-75.00,-50.00,-37.50,-62.50,-100.00,-125.00,-175.00,-212.50,-162.50,-187.50,-175.00,-225.00,-287.50,-262.50,-287.50,-300.00,-275.00,-237.50,-237.50,-275.00,-262.50,-225.00,-162.50,-162.50,-175.00,-162.50,-150.00,-62.50,-125.00,-125.00,-112.50,-162.50,-150.00,-162.50,-137.50,-162.50,-175.00,-162.50,-187.50,-175.00,-175.00,-150.00,-212.50,-287.50,-350.00,
-1,05/01/2008,08:41,1219.50,05/01/2008,08:55,1213.50,0.00,0,1,300.00,0,9,300.00,0.00,0.00,0,1,0,0,0,15,4,25.00,50.00,50.00,125.00,162.50,187.50,200.00,225.00,175.00,187.50,200.00,187.50,162.50,212.50,300.00,
-1,05/05/2008,08:34,1246.50,05/05/2008,09:15,1240.50,-87.50,0,8,300.00,0,37,300.00,0.00,-62.50,0,8,0,0,0,42,5,-25.00,-50.00,0.00,-25.00,-12.50,0.00,-50.00,-75.00,-75.00,-87.50,-50.00,-12.50,12.50,-12.50,37.50,37.50,50.00,125.00,87.50,112.50,100.00,112.50,125.00,175.00,137.50,112.50,112.50,200.00,162.50,50.00,75.00,112.50,125.00,225.00,237.50,262.50,287.50,262.50,262.50,237.50,275.00,300.00,
-1,05/07/2008,08:34,1228.25,05/07/2008,10:36,1235.25,-350.00,0,122,137.50,0,70,-350.00,-487.50,-175.00,0,122,0,0,0,123,6,25.00,50.00,50.00,-12.50,-25.00,-12.50,0.00,-50.00,-87.50,-100.00,-75.00,-25.00,-37.50,-25.00,-37.50,-12.50,-12.50,25.00,0.00,0.00,-12.50,-50.00,-50.00,-12.50,-12.50,-12.50,-50.00,-37.50,-75.00,-87.50,-112.50,-125.00,-112.50,-137.50,-112.50,-162.50,-150.00,-137.50,-125.00,-112.50,-87.50,-62.50,-112.50,-62.50,-87.50,-50.00,-62.50,-37.50,-62.50,-50.00,-75.00,-50.00,-62.50,-25.00,-12.50,0.00,-25.00,-25.00,37.50,-37.50,37.50,25.00,-12.50,0.00,-12.50,12.50,37.50,75.00,100.00,100.00,50.00,75.00,62.50,50.00,37.50,-62.50,-50.00,-50.00,-25.00,-50.00,-75.00,-62.50,-87.50,-125.00,-125.00,-137.50,-150.00,-162.50,-175.00,-175.00,-175.00,-162.50,-150.00,-187.50,-150.00,-125.00,-112.50,-125.00,-125.00,-137.50,-125.00,-162.50,-187.50,-212.50,-175.00,-175.00,-162.50,-150.00,-162.50,-150.00,-150.00,-175.00,-162.50,-187.50,-200.00,-200.00,-225.00,-237.50,-237.50,-250.00,-262.50,-312.50,-350.00,
-1,05/21/2008,09:00,1225.25,05/21/2008,12:56,1232.25,-350.00,0,67,112.50,0,27,-350.00,-462.50,-225.00,0,67,0,0,0,237,7,12.50,-12.50,12.50,-25.00,0.00,37.50,25.00,25.00,0.00,-37.50,-62.50,-37.50,-25.00,12.50,25.00,0.00,-62.50,-25.00,-62.50,-62.50,-12.50,50.00,50.00,37.50,25.00,87.50,112.50,87.50,50.00,75.00,50.00,-75.00,-100.00,-62.50,-37.50,0.00,-37.50,-100.00,-50.00,-37.50,-62.50,0.00,-50.00,-75.00,-25.00,-37.50,-87.50,-112.50,-112.50,-162.50,-175.00,-200.00,-187.50,-287.50,-262.50,-237.50,-225.00,-262.50,-250.00,-225.00,-287.50,-250.00,-287.50,-300.00,-262.50,-262.50,-300.00,-312.50,-312.50,-300.00,-312.50,-287.50,-287.50,-275.00,-237.50,-237.50,-212.50,-225.00,-237.50,-275.00,-250.00,-237.50,-262.50,-250.00,-237.50,-212.50,-137.50,-162.50,-162.50,-162.50,-137.50,-175.00,-187.50,-187.50,-200.00,-187.50,-162.50,-175.00,-162.50,-162.50,-187.50,-162.50,-187.50,-212.50,-225.00,-225.00,-212.50,-187.50,-162.50,-187.50,-162.50,-137.50,-112.50,-137.50,-125.00,-87.50,-87.50,-100.00,-125.00,-112.50,-100.00,-125.00,-137.50,-137.50,-125.00,-112.50,-112.50,-150.00,-162.50,-137.50,-137.50,-125.00,-137.50,-112.50,-137.50,-137.50,-162.50,-162.50,-137.50,-162.50,-162.50,-125.00,-150.00,-150.00,-137.50,-125.00,-125.00,-162.50,-125.00,-150.00,-125.00,-137.50,-125.00,-112.50,-112.50,-125.00,-125.00,-150.00,-125.00,-112.50,-125.00,-100.00,-87.50,-37.50,-25.00,12.50,25.00,-12.50,-12.50,-25.00,-12.50,-12.50,-50.00,-50.00,-87.50,-87.50,-75.00,-50.00,-50.00,-62.50,-62.50,-87.50,-75.00,-100.00,-112.50,-162.50,-187.50,-212.50,-200.00,-200.00,-225.00,-200.00,-212.50,-212.50,-200.00,-200.00,-212.50,-212.50,-212.50,-212.50,-225.00,-250.00,-237.50,-262.50,-262.50,-262.50,-275.00,-287.50,-300.00,-300.00,-300.00,-275.00,-262.50,-237.50,-237.50,-250.00,-250.00,-212.50,-200.00,-212.50,-212.50,-187.50,-187.50,-175.00,-200.00,-225.00,-212.50,-200.00,-200.00,-212.50,-250.00,-237.50,-287.50,-287.50,-325.00,-287.50,-350.00,
-1,05/22/2008,08:51,1227.25,05/22/2008,09:06,1221.25,0.00,0,1,300.00,0,14,300.00,0.00,0.00,0,1,0,0,0,16,8,50.00,37.50,37.50,37.50,125.00,137.50,150.00,112.50,112.50,100.00,187.50,187.50,225.00,275.00,262.50,300.00,
-1,04/03/2009,08:32,666.00,04/03/2009,13:28,660.00,-325.00,0,77,300.00,0,287,300.00,0.00,-137.50,0,77,0,0,0,297,9,137.50,62.50,125.00,100.00,162.50,150.00,162.50,87.50,50.00,100.00,162.50,137.50,162.50,187.50,150.00,112.50,-50.00,-62.50,-50.00,-75.00,-75.00,-37.50,-25.00,-75.00,-100.00,-50.00,-12.50,62.50,12.50,-150.00,-87.50,-112.50,-162.50,-162.50,-200.00,-162.50,-187.50,-150.00,-137.50,-112.50,-112.50,-137.50,-137.50,-150.00,-125.00,-100.00,-100.00,-150.00,-175.00,-187.50,-187.50,-175.00,-175.00,-162.50,-150.00,-112.50,-100.00,-125.00,-125.00,-87.50,-112.50,-150.00,-175.00,-175.00,-200.00,-162.50,-200.00,-200.00,-162.50,-187.50,-150.00,-175.00,-262.50,-300.00,-262.50,-275.00,-300.00,-275.00,-262.50,-262.50,-212.50,-200.00,-162.50,-150.00,-200.00,-187.50,-212.50,-200.00,-187.50,-200.00,-175.00,-125.00,-125.00,-187.50,-250.00,-200.00,-212.50,-237.50,-187.50,-187.50,-225.00,-212.50,-200.00,-225.00,-212.50,-225.00,-237.50,-262.50,-212.50,-200.00,-212.50,-225.00,-250.00,-262.50,-237.50,-250.00,-200.00,-187.50,-175.00,-175.00,-175.00,-175.00,-162.50,-137.50,-100.00,-100.00,-100.00,-112.50,-112.50,-87.50,-50.00,-62.50,-62.50,-62.50,-62.50,-62.50,-75.00,-75.00,-50.00,0.00,-25.00,0.00,0.00,-12.50,-37.50,-25.00,-37.50,-12.50,0.00,75.00,87.50,62.50,75.00,75.00,50.00,50.00,37.50,12.50,37.50,62.50,50.00,75.00,87.50,137.50,150.00,137.50,125.00,112.50,100.00,87.50,75.00,87.50,75.00,125.00,125.00,137.50,112.50,137.50,150.00,137.50,137.50,137.50,100.00,125.00,162.50,200.00,187.50,162.50,112.50,137.50,150.00,137.50,137.50,150.00,162.50,100.00,100.00,37.50,50.00,50.00,37.50,25.00,37.50,50.00,37.50,25.00,37.50,12.50,50.00,75.00,100.00,112.50,100.00,100.00,87.50,87.50,62.50,-12.50,0.00,12.50,-12.50,-37.50,-12.50,0.00,0.00,50.00,37.50,50.00,62.50,62.50,12.50,12.50,0.00,-25.00,-12.50,37.50,37.50,50.00,112.50,125.00,112.50,112.50,100.00,87.50,112.50,75.00,75.00,100.00,37.50,12.50,12.50,-12.50,25.00,25.00,75.00,37.50,50.00,62.50,62.50,62.50,75.00,125.00,187.50,200.00,200.00,175.00,162.50,187.50,212.50,237.50,175.00,212.50,187.50,162.50,125.00,187.50,150.00,137.50,150.00,137.50,150.00,175.00,175.00,225.00,212.50,262.50,225.00,250.00,250.00,237.50,262.50,250.00,250.00,250.00,250.00,275.00,300.00,
-1,04/06/2009,08:34,638.75,04/06/2009,10:54,645.75,-350.00,0,139,175.00,0,37,-350.00,-525.00,-162.50,0,139,0,0,0,141,10,0.00,75.00,75.00,25.00,-50.00,-25.00,12.50,-25.00,-75.00,-62.50,-25.00,-62.50,-50.00,-112.50,-112.50,-87.50,-125.00,-87.50,-62.50,-125.00,-112.50,-62.50,-62.50,-25.00,-12.50,0.00,-12.50,-25.00,-25.00,37.50,62.50,112.50,75.00,100.00,87.50,125.00,150.00,137.50,87.50,75.00,37.50,-12.50,-25.00,-25.00,-50.00,-62.50,-12.50,-100.00,-75.00,-87.50,-50.00,-25.00,25.00,12.50,-125.00,-112.50,-187.50,-187.50,-187.50,-200.00,-175.00,-175.00,-175.00,-187.50,-175.00,-162.50,-162.50,-125.00,-112.50,-137.50,-112.50,-137.50,-175.00,-112.50,-75.00,-75.00,-100.00,-87.50,-87.50,-62.50,-87.50,-100.00,-125.00,-100.00,-87.50,-112.50,-125.00,-162.50,-225.00,-200.00,-200.00,-200.00,-262.50,-300.00,-250.00,-237.50,-225.00,-237.50,-262.50,-275.00,-262.50,-262.50,-250.00,-237.50,-187.50,-187.50,-200.00,-200.00,-200.00,-200.00,-225.00,-225.00,-187.50,-175.00,-150.00,-175.00,-175.00,-175.00,-187.50,-162.50,-150.00,-125.00,-125.00,-150.00,-200.00,-212.50,-225.00,-237.50,-212.50,-250.00,-262.50,-287.50,-300.00,-275.00,-262.50,-300.00,-287.50,-287.50,-337.50,-312.50,-350.00,
-1,04/13/2009,08:42,680.25,04/13/2009,09:18,674.25,-100.00,0,17,300.00,0,34,300.00,0.00,-12.50,0,17,0,0,0,37,11,12.50,-25.00,-12.50,0.00,-25.00,12.50,12.50,25.00,25.00,0.00,-25.00,0.00,37.50,25.00,-37.50,-62.50,-62.50,-50.00,-50.00,0.00,25.00,25.00,62.50,62.50,50.00,75.00,112.50,50.00,112.50,150.00,187.50,200.00,250.00,262.50,262.50,275.00,300.00,
-1,04/14/2009,08:33,681.50,04/14/2009,09:32,675.50,-212.50,0,15,300.00,0,59,300.00,0.00,-175.00,0,15,0,0,0,60,12,-62.50,0.00,12.50,-75.00,-137.50,-87.50,-62.50,-12.50,-100.00,-137.50,-150.00,-75.00,-75.00,-162.50,-162.50,-137.50,-125.00,-62.50,-37.50,-50.00,-12.50,-25.00,-25.00,-25.00,0.00,25.00,62.50,50.00,62.50,37.50,87.50,75.00,87.50,50.00,25.00,50.00,37.50,12.50,25.00,75.00,75.00,87.50,37.50,12.50,87.50,75.00,112.50,75.00,100.00,100.00,150.00,137.50,137.50,150.00,175.00,200.00,175.00,225.00,250.00,300.00,
-1,04/22/2009,08:32,673.75,04/22/2009,09:01,667.75,-50.00,0,2,300.00,0,7,300.00,0.00,0.00,0,1,0,0,0,30,13,0.00,37.50,100.00,112.50,200.00,187.50,250.00,200.00,187.50,162.50,175.00,200.00,150.00,162.50,112.50,137.50,112.50,87.50,50.00,12.50,75.00,137.50,125.00,175.00,212.50,250.00,225.00,250.00,237.50,300.00,
